Room name,Coo1,Coo2,Coo3,Coo4
Plane,"(-1.8352025747299194, -0.94775390625, 0.7369934320449829)","(1.228124737739563, -1.031276822090149, 0.7369934320449829)","(-1.8493314981460571, 1.0217710733413696, 0.7369934320449829)","(1.2127734422683716, 0.949704647064209, 0.7369934320449829)"
